"PROJECT_ID","SAMPLE_ID","MATRIX","COLLECT_DATE","LAB_SAMPLE_ID","SAMPLE_TYPE","LOCATION","REC_DATE","RUN_DATE_TIME","ANL_BATCH","PRP_BATCH","EXTRACTION_CODE","EXTRACTED_DATE","ANALYTE","DISSOLVED","CAS_NUMBER","ANALYTE_FLAG","ANALYTICAL_METHOD",RESULT,"RESULTFLAG","TEXT_RESULT",MDL,REPDL,"UNITS",ANALYTICAL_CUT,INITIAL_WT_VOL,FINAL_VOL,PCT_SOLIDS,TDF,AMOUNT_SPIKED,PERCENT_RECOVERED,REC_LIMIT_LOW,REC_LIMIT_HIGH,INITIAL_CONC,SAMPLE_RPD,RPD_LIMIT_LOW,RPD_LIMIT_HIGH,REP_SIG_DIGS,"ALLOWABLE_LIMIT","ANALYSIS_GROUP",METHOD_ORDER,ANALYTE_ORDER,"ANALYST",LOQ,LOD,DL
"Kenai River WQ Monitoring","RM 23 - Swiftwater Park","1","07/21/2020 10:30","1203562013","PS","","07/21/2020 16:52","07/29/2020 14:52","MMS10841","MXX33486","E200.2","07/27/2020 16:10","Zinc","F","7440-66-6","N","EP200.8",0,"U","",,5,"ug/L",1,20,50,,,,,,,,,,,3,"","Diss. Metals ICP/MS (Provisional Cert)",17,32,"ACF",10,5,3.1
"Kenai River WQ Monitoring","RM 30 - Funny River","1","07/21/2020 08:30","1203562001","PS","","07/21/2020 16:52","07/28/2020 15:23","WFI2882","","","","Total Nitrate/Nitrite-N",".","Nitrate+Nitrite","N","SM21 4500NO3-F",0.335,"=","",,0.1,"mg/L",2,5,5,,,,,,,,,,,3,"","Waters Department",20,11,"EWW",0.2,0.1,0.05
"Kenai River WQ Monitoring","RM 30 - Funny River","1","07/21/2020 08:30","1203562001","PS","","07/21/2020 16:52","08/04/2020 13:47","WDA4825","WXX13379","SM21 4500P-B,E","08/04/2020 11:36","Total Phosphorus","T","Total Phosph.","N","SM21 4500P-B,E",0.0427,"=","",,0.02,"mg/L",1,25,25,,,,,,,,,,,3,"","Waters Department",20,266,"EWW",0.04,0.02,0.012
"Kenai River WQ Monitoring","RM 30 - Funny River","1","07/21/2020 08:30","1203562009","PS","","07/21/2020 16:52","07/29/2020 14:34","MMS10841","MXX33486","E200.2","07/27/2020 16:10","Arsenic","F","7440-38-2","N","EP200.8",2.04,"J","",,2.5,"ug/L",1,20,50,,,,,,,,,,,3,"","Diss. Metals ICP/MS (Provisional Cert)",17,3,"ACF",5,2.5,1.5
"Kenai River WQ Monitoring","RM 30 - Funny River","1","07/21/2020 08:30","1203562009","PS","","07/21/2020 16:52","07/29/2020 14:34","MMS10841","MXX33486","E200.2","07/27/2020 16:10","Cadmium","F","7440-43-9","N","EP200.8",0,"U","",,0.25,"ug/L",1,20,50,,,,,,,,,,,3,"","Diss. Metals ICP/MS (Provisional Cert)",17,7,"ACF",0.5,0.25,0.15
"Kenai River WQ Monitoring","RM 30 - Funny River","1","07/21/2020 08:30","1203562009","PS","","07/21/2020 16:52","07/29/2020 14:34","MMS10841","MXX33486","E200.2","07/27/2020 16:10","Chromium","F","7440-47-3","N","EP200.8",0,"U","",,1,"ug/L",1,20,50,,,,,,,,,,,3,"","Diss. Metals ICP/MS (Provisional Cert)",17,10,"ACF",2,1,0.8
"Kenai River WQ Monitoring","RM 30 - Funny River","1","07/21/2020 08:30","1203562009","PS","","07/21/2020 16:52","07/29/2020 14:34","MMS10841","MXX33486","E200.2","07/27/2020 16:10","Copper","F","7440-50-8","N","EP200.8",0.495,"J","",,0.5,"ug/L",1,20,50,,,,,,,,,,,3,"","Diss. Metals ICP/MS (Provisional Cert)",17,42,"ACF",1,0.5,0.31
"Kenai River WQ Monitoring","RM 30 - Funny River","1","07/21/2020 08:30","1203562009","PS","","07/21/2020 16:52","07/29/2020 14:34","MMS10841","MXX33486","E200.2","07/27/2020 16:10","Lead","F","7439-92-1","N","EP200.8",0,"U","",,0.1,"ug/L",1,20,50,,,,,,,,,,,3,"","Diss. Metals ICP/MS (Provisional Cert)",17,13,"ACF",0.2,0.1,0.07
"Kenai River WQ Monitoring","RM 30 - Funny River","1","07/21/2020 08:30","1203562009","PS","","07/21/2020 16:52","07/29/2020 14:34","MMS10841","MXX33486","E200.2","07/27/2020 16:10","Zinc","F","7440-66-6","N","EP200.8",3.53,"J","",,5,"ug/L",1,20,50,,,,,,,,,,,3,"","Diss. Metals ICP/MS (Provisional Cert)",17,32,"ACF",10,5,3.1
"Kenai River WQ Monitoring","RM 31 - Morgan's Landing","1","07/21/2020 09:45","1203562002","PS","","07/21/2020 16:52","07/28/2020 15:30","WFI2882","","","","Total Nitrate/Nitrite-N",".","Nitrate+Nitrite","N","SM21 4500NO3-F",0.184,"J","",,0.1,"mg/L",2,5,5,,,,,,,,,,,3,"","Waters Department",20,11,"EWW",0.2,0.1,0.05
"Kenai River WQ Monitoring","RM 31 - Morgan's Landing","1","07/21/2020 09:45","1203562002","PS","","07/21/2020 16:52","08/04/2020 13:48","WDA4825","WXX13379","SM21 4500P-B,E","08/04/2020 11:36","Total Phosphorus","T","Total Phosph.","N","SM21 4500P-B,E",0.0155,"J","",,0.02,"mg/L",1,25,25,,,,,,,,,,,3,"","Waters Department",20,266,"EWW",0.04,0.02,0.012
"Kenai River WQ Monitoring","RM 31 - Morgan's Landing DUP","1","07/21/2020 09:45","1203562003","PS","","07/21/2020 16:52","07/28/2020 15:32","WFI2882","","","","Total Nitrate/Nitrite-N",".","Nitrate+Nitrite","N","SM21 4500NO3-F",0.171,"J","",,0.1,"mg/L",2,5,5,,,,,,,,,,,3,"","Waters Department",20,11,"EWW",0.2,0.1,0.05
"Kenai River WQ Monitoring","RM 31 - Morgan's Landing DUP","1","07/21/2020 09:45","1203562003","PS","","07/21/2020 16:52","08/04/2020 13:51","WDA4825","WXX13379","SM21 4500P-B,E","08/04/2020 11:36","Total Phosphorus","T","Total Phosph.","N","SM21 4500P-B,E",0.0338,"J","",,0.02,"mg/L",1,25,25,,,,,,,,,,,3,"","Waters Department",20,266,"EWW",0.04,0.02,0.012
"Kenai River WQ Monitoring","RM 36 - Moose River","1","07/21/2020 10:40","1203562004","PS","","07/21/2020 16:52","07/28/2020 15:34","WFI2882","","","","Total Nitrate/Nitrite-N",".","Nitrate+Nitrite","N","SM21 4500NO3-F",0,"U","",,0.1,"mg/L",2,5,5,,,,,,,,,,,3,"","Waters Department",20,11,"EWW",0.2,0.1,0.05
"Kenai River WQ Monitoring","RM 36 - Moose River","1","07/21/2020 10:40","1203562004","PS","","07/21/2020 16:52","08/04/2020 13:52","WDA4825","WXX13379","SM21 4500P-B,E","08/04/2020 11:36","Total Phosphorus","T","Total Phosph.","N","SM21 4500P-B,E",0.0365,"J","",,0.02,"mg/L",1,25,25,,,,,,,,,,,3,"","Waters Department",20,266,"EWW",0.04,0.02,0.012
