"sample","epa_analysis_id","analyte","collect_date","collect_time","lab_name","rec_date","rec_time","activity_datetime","rec_datetime","hold_time_hours","result_analytical_method_id","max_holding_time_text","max_holding_time_hours","hold_time_pass"
"RM74-Russian River","200.8","Iron",2025-07-23,10:05:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 10:05:00,2025-07-23 15:44:00,5.65,"200.8","180 days",4320,"Y"
"RM82-Kenai Lake Bridge","200.8","Iron",2025-07-23,08:15:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 08:15:00,2025-07-23 15:44:00,7.48333333333333,"200.8","180 days",4320,"Y"
"RM18-Poacher's Cove","4500-P-E","Total Phosphorus",2025-07-23,10:57:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 10:57:00,2025-07-23 15:44:00,4.78333333333333,"4500-P-E","28 days",672,"Y"
"RM10.1-Kenai River","4500-P-E","Total Phosphorus",2025-07-23,10:05:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 10:05:00,2025-07-23 15:44:00,5.65,"4500-P-E","28 days",672,"Y"
"RM21-Soldotna Bridge","4500-P-E","Total Phosphorus",2025-07-23,09:42:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 09:42:00,2025-07-23 15:44:00,6.03333333333333,"4500-P-E","28 days",672,"Y"
"RM23-Swiftwater Park","4500-P-E","Total Phosphorus",2025-07-23,09:00:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 09:00:00,2025-07-23 15:44:00,6.73333333333333,"4500-P-E","28 days",672,"Y"
"RM23-Swiftwater-DUP","4500-P-E","Total Phosphorus",2025-07-23,09:13:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 09:13:00,2025-07-23 15:44:00,6.51666666666667,"4500-P-E","28 days",672,"Y"
"RM31-Morgan's Landing","4500-P-E","Total Phosphorus",2025-07-23,10:30:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 10:30:00,2025-07-23 15:44:00,5.23333333333333,"4500-P-E","28 days",672,"Y"
"RM40-Bing's Landing","4500-P-E","Total Phosphorus",2025-07-23,07:50:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 07:50:00,2025-07-23 15:44:00,7.9,"4500-P-E","28 days",672,"Y"
"RM44-Mouth of Killey River","4500-P-E","Total Phosphorus",2025-07-23,09:30:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 09:30:00,2025-07-23 15:44:00,6.23333333333333,"4500-P-E","28 days",672,"Y"
"RM50-Skilak Lake Outflow","4500-P-E","Total Phosphorus",2025-07-23,08:55:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 08:55:00,2025-07-23 15:44:00,6.81666666666667,"4500-P-E","28 days",672,"Y"
"RM79.5-Juneau Creek","4500-P-E","Total Phosphorus",2025-07-23,09:00:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 09:00:00,2025-07-23 15:44:00,6.73333333333333,"4500-P-E","28 days",672,"Y"
"Rm43-Upstream of Dow Island","4500-P-E","Total Phosphorus",2025-07-23,09:50:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 09:50:00,2025-07-23 15:44:00,5.9,"4500-P-E","28 days",672,"Y"
"RM70-Jim's Landing","4500-P-E","Total Phosphorus",2025-07-23,10:55:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 10:55:00,2025-07-23 15:44:00,4.81666666666667,"4500-P-E","28 days",672,"Y"
"RM74-Russian River","4500-P-E","Total Phosphorus",2025-07-23,10:05:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 10:05:00,2025-07-23 15:44:00,5.65,"4500-P-E","28 days",672,"Y"
"RM82-Kenai Lake Bridge","4500-P-E","Total Phosphorus",2025-07-23,08:15:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 08:15:00,2025-07-23 15:44:00,7.48333333333333,"4500-P-E","28 days",672,"Y"
"RM0-No Name Creek","4500-P-E","Total Phosphorus",2025-07-23,10:57:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 10:57:00,2025-07-23 15:44:00,4.78333333333333,"4500-P-E","28 days",672,"Y"
"RM0-No Name Creek","200.8","Arsenic",2025-07-23,10:57:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 10:57:00,2025-07-23 15:44:00,4.78333333333333,"200.8","180 days",4320,"Y"
"RM10-Beaver Creek","200.8","Lead",2025-07-23,09:28:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 09:28:00,2025-07-23 15:44:00,6.26666666666667,"200.8","180 days",4320,"Y"
"RM10-Beaver Creek-DUP","200.8","Arsenic",2025-07-23,09:40:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 09:40:00,2025-07-23 15:44:00,6.06666666666667,"200.8","180 days",4320,"Y"
"RM19-Slikok Creek","4500-P-E","Total Phosphorus",2025-07-23,10:11:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 10:11:00,2025-07-23 15:44:00,5.55,"4500-P-E","28 days",672,"Y"
"RM19-Slikok Creek","200.8","Arsenic",2025-07-23,10:11:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 10:11:00,2025-07-23 15:44:00,5.55,"200.8","180 days",4320,"Y"
"RM1.5-Kenai City Dock","4500-P-E","Total Phosphorus",2025-07-23,10:00:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 10:00:00,2025-07-23 15:44:00,5.73333333333333,"4500-P-E","28 days",672,"Y"
"RM1.5-Kenai City Dock","200.8","Arsenic",2025-07-23,10:00:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 10:00:00,2025-07-23 15:44:00,5.73333333333333,"200.8","180 days",4320,"Y"
"RM10-Beaver Creek","4500-P-E","Total Phosphorus",2025-07-23,09:28:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 09:28:00,2025-07-23 15:44:00,6.26666666666667,"4500-P-E","28 days",672,"Y"
"RM10-Beaver Creek","200.8","Arsenic",2025-07-23,09:28:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 09:28:00,2025-07-23 15:44:00,6.26666666666667,"200.8","180 days",4320,"Y"
"RM10-Beaver Creek-DUP","4500-P-E","Total Phosphorus",2025-07-23,09:40:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 09:40:00,2025-07-23 15:44:00,6.06666666666667,"4500-P-E","28 days",672,"Y"
"RM12.5-Pillars","4500-P-E","Total Phosphorus",2025-07-23,10:25:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 10:25:00,2025-07-23 15:44:00,5.31666666666667,"4500-P-E","28 days",672,"Y"
"RM19-Slikok Creek","200.8","Zinc",2025-07-23,10:11:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 10:11:00,2025-07-23 15:44:00,5.55,"200.8","180 days",4320,"Y"
"RM22-Soldotna Creek","4500-P-E","Total Phosphorus",2025-07-23,08:17:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 08:17:00,2025-07-23 15:44:00,7.45,"4500-P-E","28 days",672,"Y"
"RM22-Soldotna Creek","200.8","Arsenic",2025-07-23,08:17:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 08:17:00,2025-07-23 15:44:00,7.45,"200.8","180 days",4320,"Y"
"RM22-Soldotna Creek-field blan","200.8","Zinc",2025-07-23,08:17:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 08:17:00,2025-07-23 15:44:00,7.45,"200.8","180 days",4320,"Y"
"RM30-Funny River","4500-P-E","Total Phosphorus",2025-07-23,08:55:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 08:55:00,2025-07-23 15:44:00,6.81666666666667,"4500-P-E","28 days",672,"Y"
"RM30-Funny River","200.8","Arsenic",2025-07-23,08:55:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 08:55:00,2025-07-23 15:44:00,6.81666666666667,"200.8","180 days",4320,"Y"
"RM36-Moose River","4500-P-E","Total Phosphorus",2025-07-23,09:50:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 09:50:00,2025-07-23 15:44:00,5.9,"4500-P-E","28 days",672,"Y"
"RM6.5-Cunningham Park","4500-P-E","Total Phosphorus",2025-07-23,09:07:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 09:07:00,2025-07-23 15:44:00,6.61666666666667,"4500-P-E","28 days",672,"Y"
"RM0-No Name Creek","200.8","Zinc",2025-07-23,10:57:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 10:57:00,2025-07-23 15:44:00,4.78333333333333,"200.8","180 days",4320,"Y"
"RM0-No Name Creek","4500-NO3(F)","Total Nitrate/Nitrite-N",2025-07-23,10:57:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 10:57:00,2025-07-23 15:44:00,4.78333333333333,"4500-NO3(F)","28 days",672,"Y"
"RM0-No Name Creek","200.8","Copper",2025-07-23,10:57:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 10:57:00,2025-07-23 15:44:00,4.78333333333333,"200.8","180 days",4320,"Y"
"RM10.1-Kenai River","200.8","Zinc",2025-07-23,10:05:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 10:05:00,2025-07-23 15:44:00,5.65,"200.8","180 days",4320,"Y"
"RM10-Beaver Creek","4500-NO3(F)","Total Nitrate/Nitrite-N",2025-07-23,09:28:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 09:28:00,2025-07-23 15:44:00,6.26666666666667,"4500-NO3(F)","28 days",672,"Y"
"RM10-Beaver Creek-DUP","200.8","Zinc",2025-07-23,09:40:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 09:40:00,2025-07-23 15:44:00,6.06666666666667,"200.8","180 days",4320,"Y"
"RM10-Beaver Creek-DUP","4500-NO3(F)","Total Nitrate/Nitrite-N",2025-07-23,09:40:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 09:40:00,2025-07-23 15:44:00,6.06666666666667,"4500-NO3(F)","28 days",672,"Y"
"RM12.5-Pillars","200.8","Iron",2025-07-23,10:25:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 10:25:00,2025-07-23 15:44:00,5.31666666666667,"200.8","180 days",4320,"Y"
"RM18-Poacher's Cove","200.8","Iron",2025-07-23,10:57:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 10:57:00,2025-07-23 15:44:00,4.78333333333333,"200.8","180 days",4320,"Y"
"RM18-Poacher's Cove","200.8","Zinc",2025-07-23,10:57:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 10:57:00,2025-07-23 15:44:00,4.78333333333333,"200.8","180 days",4320,"Y"
"RM21-Soldotna Bridge","200.8","Iron",2025-07-23,09:42:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 09:42:00,2025-07-23 15:44:00,6.03333333333333,"200.8","180 days",4320,"Y"
"RM21-Soldotna Bridge","200.8","Zinc",2025-07-23,09:42:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 09:42:00,2025-07-23 15:44:00,6.03333333333333,"200.8","180 days",4320,"Y"
"RM22-Soldotna Creek","4500-NO3(F)","Total Nitrate/Nitrite-N",2025-07-23,08:17:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 08:17:00,2025-07-23 15:44:00,7.45,"4500-NO3(F)","28 days",672,"Y"
"RM23-Swiftwater Park","200.8","Iron",2025-07-23,09:00:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 09:00:00,2025-07-23 15:44:00,6.73333333333333,"200.8","180 days",4320,"Y"
"RM23-Swiftwater Park","200.8","Zinc",2025-07-23,09:00:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 09:00:00,2025-07-23 15:44:00,6.73333333333333,"200.8","180 days",4320,"Y"
"RM23-Swiftwater-DUP","200.8","Iron",2025-07-23,09:13:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 09:13:00,2025-07-23 15:44:00,6.51666666666667,"200.8","180 days",4320,"Y"
"RM30-Funny River","4500-NO3(F)","Total Nitrate/Nitrite-N",2025-07-23,08:55:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 08:55:00,2025-07-23 15:44:00,6.81666666666667,"4500-NO3(F)","28 days",672,"Y"
"RM31-Morgan's Landing","200.8","Zinc",2025-07-23,10:30:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 10:30:00,2025-07-23 15:44:00,5.23333333333333,"200.8","180 days",4320,"Y"
"RM40-Bing's Landing","200.8","Iron",2025-07-23,07:50:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 07:50:00,2025-07-23 15:44:00,7.9,"200.8","180 days",4320,"Y"
"RM6.5-Cunningham Park","200.8","Copper",2025-07-23,09:07:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 09:07:00,2025-07-23 15:44:00,6.61666666666667,"200.8","180 days",4320,"Y"
"RM79.5-Juneau Creek","4500-NO3(F)","Total Nitrate/Nitrite-N",2025-07-23,09:00:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 09:00:00,2025-07-23 15:44:00,6.73333333333333,"4500-NO3(F)","28 days",672,"Y"
"RM6.5-Cunningham Park","200.8","Zinc",2025-07-23,09:07:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 09:07:00,2025-07-23 15:44:00,6.61666666666667,"200.8","180 days",4320,"Y"
"RM1.5-Kenai City Dock","4500-NO3(F)","Total Nitrate/Nitrite-N",2025-07-23,10:00:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 10:00:00,2025-07-23 15:44:00,5.73333333333333,"4500-NO3(F)","28 days",672,"Y"
"RM12.5-Pillars","4500-NO3(F)","Total Nitrate/Nitrite-N",2025-07-23,10:25:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 10:25:00,2025-07-23 15:44:00,5.31666666666667,"4500-NO3(F)","28 days",672,"Y"
"RM18-Poacher's Cove","4500-NO3(F)","Total Nitrate/Nitrite-N",2025-07-23,10:57:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 10:57:00,2025-07-23 15:44:00,4.78333333333333,"4500-NO3(F)","28 days",672,"Y"
"RM19-Slikok Creek","4500-NO3(F)","Total Nitrate/Nitrite-N",2025-07-23,10:11:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 10:11:00,2025-07-23 15:44:00,5.55,"4500-NO3(F)","28 days",672,"Y"
"RM10.1-Kenai River","4500-NO3(F)","Total Nitrate/Nitrite-N",2025-07-23,10:05:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 10:05:00,2025-07-23 15:44:00,5.65,"4500-NO3(F)","28 days",672,"Y"
"RM21-Soldotna Bridge","4500-NO3(F)","Total Nitrate/Nitrite-N",2025-07-23,09:42:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 09:42:00,2025-07-23 15:44:00,6.03333333333333,"4500-NO3(F)","28 days",672,"Y"
"RM23-Swiftwater Park","4500-NO3(F)","Total Nitrate/Nitrite-N",2025-07-23,09:00:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 09:00:00,2025-07-23 15:44:00,6.73333333333333,"4500-NO3(F)","28 days",672,"Y"
"RM23-Swiftwater-DUP","4500-NO3(F)","Total Nitrate/Nitrite-N",2025-07-23,09:13:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 09:13:00,2025-07-23 15:44:00,6.51666666666667,"4500-NO3(F)","28 days",672,"Y"
"RM36-Moose River","4500-NO3(F)","Total Nitrate/Nitrite-N",2025-07-23,09:50:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 09:50:00,2025-07-23 15:44:00,5.9,"4500-NO3(F)","28 days",672,"Y"
"RM31-Morgan's Landing","4500-NO3(F)","Total Nitrate/Nitrite-N",2025-07-23,10:30:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 10:30:00,2025-07-23 15:44:00,5.23333333333333,"4500-NO3(F)","28 days",672,"Y"
"RM40-Bing's Landing","4500-NO3(F)","Total Nitrate/Nitrite-N",2025-07-23,07:50:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 07:50:00,2025-07-23 15:44:00,7.9,"4500-NO3(F)","28 days",672,"Y"
"Rm43-Upstream of Dow Island","4500-NO3(F)","Total Nitrate/Nitrite-N",2025-07-23,09:50:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 09:50:00,2025-07-23 15:44:00,5.9,"4500-NO3(F)","28 days",672,"Y"
"RM50-Skilak Lake Outflow","4500-NO3(F)","Total Nitrate/Nitrite-N",2025-07-23,08:55:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 08:55:00,2025-07-23 15:44:00,6.81666666666667,"4500-NO3(F)","28 days",672,"Y"
"RM6.5-Cunningham Park","4500-NO3(F)","Total Nitrate/Nitrite-N",2025-07-23,09:07:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 09:07:00,2025-07-23 15:44:00,6.61666666666667,"4500-NO3(F)","28 days",672,"Y"
"RM70-Jim's Landing","4500-NO3(F)","Total Nitrate/Nitrite-N",2025-07-23,10:55:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 10:55:00,2025-07-23 15:44:00,4.81666666666667,"4500-NO3(F)","28 days",672,"Y"
"RM74-Russian River","4500-NO3(F)","Total Nitrate/Nitrite-N",2025-07-23,10:05:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 10:05:00,2025-07-23 15:44:00,5.65,"4500-NO3(F)","28 days",672,"Y"
"RM44-Mouth of Killey River","4500-NO3(F)","Total Nitrate/Nitrite-N",2025-07-23,09:30:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 09:30:00,2025-07-23 15:44:00,6.23333333333333,"4500-NO3(F)","28 days",672,"Y"
"RM82-Kenai Lake Bridge","4500-NO3(F)","Total Nitrate/Nitrite-N",2025-07-23,08:15:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 08:15:00,2025-07-23 15:44:00,7.48333333333333,"4500-NO3(F)","28 days",672,"Y"
"RM1.5-Kenai City Dock","8260D","1,2-Dichloroethane-D4 (surr)",2025-07-23,10:00:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 10:00:00,2025-07-23 15:44:00,5.73333333333333,"8260D","7 days",168,"Y"
"RM1.5-Kenai City Dock","8260D","4-Bromofluorobenzene (surr)",2025-07-23,10:00:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 10:00:00,2025-07-23 15:44:00,5.73333333333333,"8260D","7 days",168,"Y"
"RM1.5-Kenai City Dock","8260D","Toluene-d8 (surr)",2025-07-23,10:00:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 10:00:00,2025-07-23 15:44:00,5.73333333333333,"8260D","7 days",168,"Y"
"RM40-Bing's Landing","8260D","1,2-Dichloroethane-D4 (surr)",2025-07-23,07:50:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 07:50:00,2025-07-23 15:44:00,7.9,"8260D","7 days",168,"Y"
"RM40-Bing's Landing","8260D","4-Bromofluorobenzene (surr)",2025-07-23,07:50:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 07:50:00,2025-07-23 15:44:00,7.9,"8260D","7 days",168,"Y"
"Rm43-Upstream of Dow Island","8260D","Toluene-d8 (surr)",2025-07-23,09:50:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 09:50:00,2025-07-23 15:44:00,5.9,"8260D","7 days",168,"Y"
"RM6.5-Cunningham Park","8260D","Toluene-d8 (surr)",2025-07-23,09:07:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 09:07:00,2025-07-23 15:44:00,6.61666666666667,"8260D","7 days",168,"Y"
"RM40-Bing's Landing","8260D","Toluene-d8 (surr)",2025-07-23,07:50:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 07:50:00,2025-07-23 15:44:00,7.9,"8260D","7 days",168,"Y"
"Rm43-Upstream of Dow Island","8260D","1,2-Dichloroethane-D4 (surr)",2025-07-23,09:50:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 09:50:00,2025-07-23 15:44:00,5.9,"8260D","7 days",168,"Y"
"Rm43-Upstream of Dow Island","8260D","4-Bromofluorobenzene (surr)",2025-07-23,09:50:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 09:50:00,2025-07-23 15:44:00,5.9,"8260D","7 days",168,"Y"
"RM6.5-Cunningham Park","8260D","1,2-Dichloroethane-D4 (surr)",2025-07-23,09:07:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 09:07:00,2025-07-23 15:44:00,6.61666666666667,"8260D","7 days",168,"Y"
"RM6.5-Cunningham Park","8260D","4-Bromofluorobenzene (surr)",2025-07-23,09:07:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 09:07:00,2025-07-23 15:44:00,6.61666666666667,"8260D","7 days",168,"Y"
"RM0-No Name Creek","200.8","Calcium",2025-07-23,10:57:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 10:57:00,2025-07-23 15:44:00,4.78333333333333,"200.8","180 days",4320,"Y"
"RM0-No Name Creek","200.8","Iron",2025-07-23,10:57:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 10:57:00,2025-07-23 15:44:00,4.78333333333333,"200.8","180 days",4320,"Y"
"RM0-No Name Creek","200.8","Magnesium",2025-07-23,10:57:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 10:57:00,2025-07-23 15:44:00,4.78333333333333,"200.8","180 days",4320,"Y"
"RM1.5-Kenai City Dock","200.8","Calcium",2025-07-23,10:00:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 10:00:00,2025-07-23 15:44:00,5.73333333333333,"200.8","180 days",4320,"Y"
"RM1.5-Kenai City Dock","200.8","Copper",2025-07-23,10:00:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 10:00:00,2025-07-23 15:44:00,5.73333333333333,"200.8","180 days",4320,"Y"
"RM1.5-Kenai City Dock","200.8","Iron",2025-07-23,10:00:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 10:00:00,2025-07-23 15:44:00,5.73333333333333,"200.8","180 days",4320,"Y"
"RM10.1-Kenai River","200.8","Calcium",2025-07-23,10:05:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 10:05:00,2025-07-23 15:44:00,5.65,"200.8","180 days",4320,"Y"
"RM10.1-Kenai River","200.8","Iron",2025-07-23,10:05:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 10:05:00,2025-07-23 15:44:00,5.65,"200.8","180 days",4320,"Y"
"RM10-Beaver Creek","200.8","Calcium",2025-07-23,09:28:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 09:28:00,2025-07-23 15:44:00,6.26666666666667,"200.8","180 days",4320,"Y"
"RM10-Beaver Creek-DUP","200.8","Calcium",2025-07-23,09:40:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 09:40:00,2025-07-23 15:44:00,6.06666666666667,"200.8","180 days",4320,"Y"
"RM1.5-Kenai City Dock","200.8","Magnesium",2025-07-23,10:00:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 10:00:00,2025-07-23 15:44:00,5.73333333333333,"200.8","180 days",4320,"Y"
"RM1.5-Kenai City Dock","200.8","Zinc",2025-07-23,10:00:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 10:00:00,2025-07-23 15:44:00,5.73333333333333,"200.8","180 days",4320,"Y"
"RM10.1-Kenai River","200.8","Magnesium",2025-07-23,10:05:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 10:05:00,2025-07-23 15:44:00,5.65,"200.8","180 days",4320,"Y"
"RM10-Beaver Creek","200.8","Iron",2025-07-23,09:28:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 09:28:00,2025-07-23 15:44:00,6.26666666666667,"200.8","180 days",4320,"Y"
"RM10-Beaver Creek","200.8","Magnesium",2025-07-23,09:28:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 09:28:00,2025-07-23 15:44:00,6.26666666666667,"200.8","180 days",4320,"Y"
"RM10-Beaver Creek-DUP","200.8","Iron",2025-07-23,09:40:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 09:40:00,2025-07-23 15:44:00,6.06666666666667,"200.8","180 days",4320,"Y"
"RM10-Beaver Creek-DUP","200.8","Magnesium",2025-07-23,09:40:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 09:40:00,2025-07-23 15:44:00,6.06666666666667,"200.8","180 days",4320,"Y"
"RM12.5-Pillars","200.8","Calcium",2025-07-23,10:25:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 10:25:00,2025-07-23 15:44:00,5.31666666666667,"200.8","180 days",4320,"Y"
"RM12.5-Pillars","200.8","Magnesium",2025-07-23,10:25:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 10:25:00,2025-07-23 15:44:00,5.31666666666667,"200.8","180 days",4320,"Y"
"RM18-Poacher's Cove","200.8","Calcium",2025-07-23,10:57:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 10:57:00,2025-07-23 15:44:00,4.78333333333333,"200.8","180 days",4320,"Y"
"RM18-Poacher's Cove","200.8","Magnesium",2025-07-23,10:57:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 10:57:00,2025-07-23 15:44:00,4.78333333333333,"200.8","180 days",4320,"Y"
"RM19-Slikok Creek","200.8","Calcium",2025-07-23,10:11:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 10:11:00,2025-07-23 15:44:00,5.55,"200.8","180 days",4320,"Y"
"RM19-Slikok Creek","200.8","Iron",2025-07-23,10:11:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 10:11:00,2025-07-23 15:44:00,5.55,"200.8","180 days",4320,"Y"
"RM19-Slikok Creek","200.8","Magnesium",2025-07-23,10:11:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 10:11:00,2025-07-23 15:44:00,5.55,"200.8","180 days",4320,"Y"
"RM21-Soldotna Bridge","200.8","Calcium",2025-07-23,09:42:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 09:42:00,2025-07-23 15:44:00,6.03333333333333,"200.8","180 days",4320,"Y"
"RM21-Soldotna Bridge","200.8","Magnesium",2025-07-23,09:42:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 09:42:00,2025-07-23 15:44:00,6.03333333333333,"200.8","180 days",4320,"Y"
"RM22-Soldotna Creek","200.8","Iron",2025-07-23,08:17:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 08:17:00,2025-07-23 15:44:00,7.45,"200.8","180 days",4320,"Y"
"RM22-Soldotna Creek","200.8","Magnesium",2025-07-23,08:17:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 08:17:00,2025-07-23 15:44:00,7.45,"200.8","180 days",4320,"Y"
"RM23-Swiftwater Park","200.8","Magnesium",2025-07-23,09:00:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 09:00:00,2025-07-23 15:44:00,6.73333333333333,"200.8","180 days",4320,"Y"
"RM23-Swiftwater-DUP","200.8","Magnesium",2025-07-23,09:13:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 09:13:00,2025-07-23 15:44:00,6.51666666666667,"200.8","180 days",4320,"Y"
"RM30-Funny River","200.8","Calcium",2025-07-23,08:55:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 08:55:00,2025-07-23 15:44:00,6.81666666666667,"200.8","180 days",4320,"Y"
"RM30-Funny River","200.8","Iron",2025-07-23,08:55:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 08:55:00,2025-07-23 15:44:00,6.81666666666667,"200.8","180 days",4320,"Y"
"RM30-Funny River","200.8","Magnesium",2025-07-23,08:55:00.000000,"SGS",2025-07-23,15:44:00,2025-07-23 08:55:00,2025-07-23 15:44:00,6.81666666666667,"200.8","180 days",4320,"Y"
