PROJECT_ID,SAMPLE_ID,MATRIX,COLLECT_DATE,LAB_SAMPLE_ID,SAMPLE_TYPE,LOCATION,REC_DATE,RUN_DATE_TIME,ANL_BATCH,PRP_BATCH,EXTRACTION_CODE,EXTRACTED_DATE,ANALYTE,CAS_NUMBER,ANALYTE_FLAG,ANALYTICAL_METHOD,RESULT,RESULTFLAG,TEXT_RESULT,REPDL,LIMIT_DEFINITION,UNITS,ANALYTICAL_CUT,INITIAL_WT_VOL,FINAL_VOL,PCT_SOLIDS,TDF,AMOUNT_SPIKED,PERCENT_RECOVERED,REC_LIMIT_LOW,REC_LIMIT_HIGH,INITIAL_CONC,SAMPLE_RPD,RPD_LIMIT_LOW,RPD_LIMIT_HIGH,REP_SIG_DIGS,ALLOWABLE_LIMIT,DISSOLVED,ANALYSIS_GROUP,METHOD_ORDER,ANALYTE_ORDER,LOQ,LOD,DL,SDG
Kenai River Baseline Water Qua,RM 0 - No Name Creek,1,05/03/2023 10:30,1231846001,PS,,05/04/2023 08:51,05/19/2023 20:08,MMS11929,MXX35860,E200.2,05/16/2023 15:20,Chromium,7440-47-3,N,EP200.8 ,24.1,= ,,2.5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,Dissolved Metals by ICP/MS,17,10,5,2.5,2.5,1231846
Kenai River Baseline Water Qua,RM 0 - No Name Creek,1,05/03/2023 10:30,1231846001,PS,,05/04/2023 08:51,05/19/2023 20:08,MMS11929,MXX35860,E200.2,05/16/2023 15:20,Copper,7440-50-8,N,EP200.8 ,2.95,J ,,1.5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,"Diss. Metals by ICP/MS (Provisional Be,Cu 652023)",17,42,3,1.5,1,1231846
Kenai River Baseline Water Qua,RM 0 - No Name Creek-FB,1,05/02/2023 10:30,1231846024,PS,,05/04/2023 08:51,05/19/2023 20:54,MMS11929,MXX35860,E200.2,05/16/2023 15:20,Lead,7439-92-1,N,EP200.8 ,0,U ,,1,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,Dissolved Metals by ICP/MS,17,13,2,1,0.5,1231846
Kenai River Baseline Water Qua,RM 0 - No Name Creek-FB,1,05/02/2023 10:30,1231846024,PS,,05/04/2023 08:51,05/19/2023 20:54,MMS11929,MXX35860,E200.2,05/16/2023 15:20,Zinc,7440-66-6,N,EP200.8 ,5.8,J ,,5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,Dissolved Metals by ICP/MS,17,32,10,5,3.1,1231846
Kenai River Baseline Water Qua,RM 1.5 - Kenai City Dock,1,05/03/2023 13:53,1231846003,PS,,05/04/2023 08:51,05/05/2023 14:32,WFI3037,,,,Total Nitrate/Nitrite-N,Nitrate+Nitrite,N,SM21 4500NO3-F,0.345,= ,,0.1,LOD,mg/L,2,5,5,,,,,,,,,,,3,,.,Waters Department,20,11,0.2,0.1,0.05,1231846
Kenai River Baseline Water Qua,RM 1.5 - Kenai City Dock,1,05/03/2023 13:53,1231846003,PS,,05/04/2023 08:51,05/17/2023 16:45,WDA5503,WXX14745,"SM21 4500P-B,E",05/17/2023 12:30,Total Phosphorus,Total Phosph.,N,"SM21 4500P-B,E",0.339,= ,,0.02,LOD,mg/L,1,25,25,,,,,,,,,,,3,,T,Waters Department,20,266,0.04,0.02,0.012,1231846
Kenai River Baseline Water Qua,RM 1.5 - Kenai City Dock,1,05/03/2023 13:53,1231846003,PS,,05/04/2023 08:51,05/19/2023 20:20,MMS11929,MXX35860,E200.2,05/16/2023 15:20,Arsenic,7440-38-2,N,EP200.8 ,0,U ,,2.5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,Dissolved Metals by ICP/MS,17,3,5,2.5,1.5,1231846
Kenai River Baseline Water Qua,RM 1.5 - Kenai City Dock,1,05/03/2023 13:53,1231846003,PS,,05/04/2023 08:51,05/19/2023 20:20,MMS11929,MXX35860,E200.2,05/16/2023 15:20,Cadmium,7440-43-9,N,EP200.8 ,0,U ,,0.25,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,Dissolved Metals by ICP/MS,17,7,0.5,0.25,0.15,1231846
Kenai River Baseline Water Qua,RM 1.5 - Kenai City Dock - DUP,1,05/03/2023 13:37,1231846002,PS,,05/04/2023 08:51,05/19/2023 20:17,MMS11929,MXX35860,E200.2,05/16/2023 15:20,Arsenic,7440-38-2,N,EP200.8 ,0,U ,,2.5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,Dissolved Metals by ICP/MS,17,3,5,2.5,1.5,1231846
Kenai River Baseline Water Qua,RM 1.5 - Kenai City Dock - DUP,1,05/03/2023 13:37,1231846002,PS,,05/04/2023 08:51,05/19/2023 20:17,MMS11929,MXX35860,E200.2,05/16/2023 15:20,Cadmium,7440-43-9,N,EP200.8 ,0,U ,,0.25,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,Dissolved Metals by ICP/MS,17,7,0.5,0.25,0.15,1231846
Kenai River Baseline Water Qua,RM 1.5 - Kenai City Dock - DUP,1,05/03/2023 13:37,1231846002,PS,,05/04/2023 08:51,05/19/2023 20:17,MMS11929,MXX35860,E200.2,05/16/2023 15:20,Chromium,7440-47-3,N,EP200.8 ,3.26,J ,,2.5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,Dissolved Metals by ICP/MS,17,10,5,2.5,2.5,1231846
Kenai River Baseline Water Qua,RM 1.5 - Kenai City Dock - DUP,1,05/03/2023 13:37,1231846002,PS,,05/04/2023 08:51,05/19/2023 20:17,MMS11929,MXX35860,E200.2,05/16/2023 15:20,Copper,7440-50-8,N,EP200.8 ,276,= ,,1.5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,"Diss. Metals by ICP/MS (Provisional Be,Cu 652023)",17,42,3,1.5,1,1231846
Kenai River Baseline Water Qua,RM 1.5 - Kenai City Dock - DUP,1,05/03/2023 13:37,1231846002,PS,,05/04/2023 08:51,05/19/2023 20:17,MMS11929,MXX35860,E200.2,05/16/2023 15:20,Lead,7439-92-1,N,EP200.8 ,0.576,J ,,1,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,Dissolved Metals by ICP/MS,17,13,2,1,0.5,1231846
Kenai River Baseline Water Qua,RM 10 - Beaver Creek,1,05/03/2023 10:05,1231846005,PS,,05/04/2023 08:51,05/19/2023 20:25,MMS11929,MXX35860,E200.2,05/16/2023 15:20,Copper,7440-50-8,N,EP200.8 ,3.6,= ,,1.5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,"Diss. Metals by ICP/MS (Provisional Be,Cu 652023)",17,42,3,1.5,1,1231846
Kenai River Baseline Water Qua,RM 10 - Beaver Creek,1,05/03/2023 10:05,1231846005,PS,,05/04/2023 08:51,05/19/2023 20:25,MMS11929,MXX35860,E200.2,05/16/2023 15:20,Lead,7439-92-1,N,EP200.8 ,0.732,J ,,1,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,Dissolved Metals by ICP/MS,17,13,2,1,0.5,1231846
Kenai River Baseline Water Qua,RM 10 - Beaver Creek,1,05/03/2023 10:05,1231846005,PS,,05/04/2023 08:51,05/19/2023 20:25,MMS11929,MXX35860,E200.2,05/16/2023 15:20,Zinc,7440-66-6,N,EP200.8 ,8.73,J ,,5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,Dissolved Metals by ICP/MS,17,32,10,5,3.1,1231846
Kenai River Baseline Water Qua,RM 12.5 - Pillars - FieldBlank,1,05/02/2023 08:32,1231846025,PS,,05/04/2023 08:51,05/19/2023 20:56,MMS11929,MXX35860,E200.2,05/16/2023 15:20,Arsenic,7440-38-2,N,EP200.8 ,0,U ,,2.5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,Dissolved Metals by ICP/MS,17,3,5,2.5,1.5,1231846
Kenai River Baseline Water Qua,RM 12.5 - Pillars - FieldBlank,1,05/02/2023 08:32,1231846025,PS,,05/04/2023 08:51,05/19/2023 20:56,MMS11929,MXX35860,E200.2,05/16/2023 15:20,Cadmium,7440-43-9,N,EP200.8 ,0,U ,,0.25,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,Dissolved Metals by ICP/MS,17,7,0.5,0.25,0.15,1231846
Kenai River Baseline Water Qua,RM 12.5 - Pillars - FieldBlank,1,05/02/2023 08:32,1231846025,PS,,05/04/2023 08:51,05/19/2023 20:56,MMS11929,MXX35860,E200.2,05/16/2023 15:20,Chromium,7440-47-3,N,EP200.8 ,0,U ,,2.5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,Dissolved Metals by ICP/MS,17,10,5,2.5,2.5,1231846
Kenai River Baseline Water Qua,RM 12.5 Pillars,1,05/03/2023 08:32,1231846006,PS,,05/04/2023 08:51,05/19/2023 20:27,MMS11929,MXX35860,E200.2,05/16/2023 15:20,Cadmium,7440-43-9,N,EP200.8 ,0,U ,,0.25,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,Dissolved Metals by ICP/MS,17,7,0.5,0.25,0.15,1231846
Kenai River Baseline Water Qua,RM 12.5 Pillars,1,05/03/2023 08:32,1231846006,PS,,05/04/2023 08:51,05/19/2023 20:27,MMS11929,MXX35860,E200.2,05/16/2023 15:20,Chromium,7440-47-3,N,EP200.8 ,0,U ,,2.5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,Dissolved Metals by ICP/MS,17,10,5,2.5,2.5,1231846
Kenai River Baseline Water Qua,RM 12.5 Pillars,1,05/03/2023 08:32,1231846006,PS,,05/04/2023 08:51,05/19/2023 20:27,MMS11929,MXX35860,E200.2,05/16/2023 15:20,Copper,7440-50-8,N,EP200.8 ,1.45,J ,,1.5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,"Diss. Metals by ICP/MS (Provisional Be,Cu 652023)",17,42,3,1.5,1,1231846
Kenai River Baseline Water Qua,RM 12.5 Pillars,1,05/03/2023 08:32,1231846006,PS,,05/04/2023 08:51,05/19/2023 20:27,MMS11929,MXX35860,E200.2,05/16/2023 15:20,Lead,7439-92-1,N,EP200.8 ,0,U ,,1,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,Dissolved Metals by ICP/MS,17,13,2,1,0.5,1231846
Kenai River Baseline Water Qua,RM 12.5 Pillars,1,05/03/2023 08:32,1231846006,PS,,05/04/2023 08:51,05/19/2023 20:27,MMS11929,MXX35860,E200.2,05/16/2023 15:20,Zinc,7440-66-6,N,EP200.8 ,7,J ,,5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,Dissolved Metals by ICP/MS,17,32,10,5,3.1,1231846
Kenai River Baseline Water Qua,RM 18 - Poacher's Cove,1,05/03/2023 09:24,1231846007,PS,,05/04/2023 08:51,05/05/2023 14:48,WFI3037,,,,Total Nitrate/Nitrite-N,Nitrate+Nitrite,N,SM21 4500NO3-F,0.161,J ,,0.1,LOD,mg/L,2,5,5,,,,,,,,,,,3,,.,Waters Department,20,11,0.2,0.1,0.05,1231846
Kenai River Baseline Water Qua,RM 18 - Poacher's Cove,1,05/03/2023 09:24,1231846007,PS,,05/04/2023 08:51,05/19/2023 20:30,MMS11929,MXX35860,E200.2,05/16/2023 15:20,Zinc,7440-66-6,N,EP200.8 ,7.47,J ,,5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,Dissolved Metals by ICP/MS,17,32,10,5,3.1,1231846
Kenai River Baseline Water Qua,RM 19 - Slikok Creek,1,05/03/2023 08:47,1231846008,PS,,05/04/2023 08:51,05/05/2023 14:49,WFI3037,,,,Total Nitrate/Nitrite-N,Nitrate+Nitrite,N,SM21 4500NO3-F,0.113,J ,,0.1,LOD,mg/L,2,5,5,,,,,,,,,,,3,,.,Waters Department,20,11,0.2,0.1,0.05,1231846
Kenai River Baseline Water Qua,RM 19 - Slikok Creek,1,05/03/2023 08:47,1231846008,PS,,05/04/2023 08:51,05/17/2023 16:50,WDA5503,WXX14745,"SM21 4500P-B,E",05/17/2023 12:30,Total Phosphorus,Total Phosph.,N,"SM21 4500P-B,E",0.0227,J ,,0.02,LOD,mg/L,1,25,25,,,,,,,,,,,3,,T,Waters Department,20,266,0.04,0.02,0.012,1231846
Kenai River Baseline Water Qua,RM 19 - Slikok Creek,1,05/03/2023 08:47,1231846008,PS,,05/04/2023 08:51,05/19/2023 20:38,MMS11929,MXX35860,E200.2,05/16/2023 15:20,Arsenic,7440-38-2,N,EP200.8 ,1.72,J ,,2.5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,Dissolved Metals by ICP/MS,17,3,5,2.5,1.5,1231846
Kenai River Baseline Water Qua,RM 19 - Slikok Creek,1,05/03/2023 08:47,1231846008,PS,,05/04/2023 08:51,05/19/2023 20:38,MMS11929,MXX35860,E200.2,05/16/2023 15:20,Cadmium,7440-43-9,N,EP200.8 ,0,U ,,0.25,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,Dissolved Metals by ICP/MS,17,7,0.5,0.25,0.15,1231846
Kenai River Baseline Water Qua,RM 19 - Slikok Creek,1,05/03/2023 08:47,1231846008,PS,,05/04/2023 08:51,05/19/2023 20:38,MMS11929,MXX35860,E200.2,05/16/2023 15:20,Chromium,7440-47-3,N,EP200.8 ,0,U ,,2.5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,Dissolved Metals by ICP/MS,17,10,5,2.5,2.5,1231846
Kenai River Baseline Water Qua,RM 21 - Soldotna Bridge,1,05/03/2023 09:27,1231846009,PS,,05/04/2023 08:51,05/19/2023 20:40,MMS11929,MXX35860,E200.2,05/16/2023 15:20,Cadmium,7440-43-9,N,EP200.8 ,0,U ,,0.25,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,Dissolved Metals by ICP/MS,17,7,0.5,0.25,0.15,1231846
Kenai River Baseline Water Qua,RM 21 - Soldotna Bridge,1,05/03/2023 09:27,1231846009,PS,,05/04/2023 08:51,05/19/2023 20:40,MMS11929,MXX35860,E200.2,05/16/2023 15:20,Chromium,7440-47-3,N,EP200.8 ,0,U ,,2.5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,Dissolved Metals by ICP/MS,17,10,5,2.5,2.5,1231846
Kenai River Baseline Water Qua,RM 21 - Soldotna Bridge,1,05/03/2023 09:27,1231846009,PS,,05/04/2023 08:51,05/19/2023 20:40,MMS11929,MXX35860,E200.2,05/16/2023 15:20,Copper,7440-50-8,N,EP200.8 ,1.13,J ,,1.5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,"Diss. Metals by ICP/MS (Provisional Be,Cu 652023)",17,42,3,1.5,1,1231846
Kenai River Baseline Water Qua,RM 21 - Soldotna Bridge,1,05/03/2023 09:27,1231846009,PS,,05/04/2023 08:51,05/19/2023 20:40,MMS11929,MXX35860,E200.2,05/16/2023 15:20,Lead,7439-92-1,N,EP200.8 ,0,U ,,1,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,Dissolved Metals by ICP/MS,17,13,2,1,0.5,1231846
Kenai River Baseline Water Qua,RM 21 - Soldotna Bridge,1,05/03/2023 09:27,1231846009,PS,,05/04/2023 08:51,06/06/2023 13:59,MMS11946,MXX35898,E200.2,06/01/2023 16:04,Zinc,7440-66-6,N,EP200.8 ,12.5,= ,,5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,Dissolved Metals by ICP/MS,17,32,10,5,3.1,1231846
Kenai River Baseline Water Qua,RM 22 - Soldotna Creek,1,05/02/2023 09:49,1231846010,PS,,05/04/2023 08:51,05/05/2023 14:53,WFI3037,,,,Total Nitrate/Nitrite-N,Nitrate+Nitrite,N,SM21 4500NO3-F,0.13,J ,,0.1,LOD,mg/L,2,5,5,,,,,,,,,,,3,,.,Waters Department,20,11,0.2,0.1,0.05,1231846
,QCS for HBN 1855831 (MMS/11929,1,,1713681,QCS,,05/20/2023 13:22,05/19/2023 18:05,MMS11929,,,,Chromium,7440-47-3,N,EP200.8 ,136,=,,1,LOD,ug/L,1,100,100,,,125,109,90,110,,,,,3,,.,Metals by ICP/MS,15,9,2,1,1,1231846
,QCS for HBN 1855831 (MMS/11929,1,,1713681,QCS,,05/20/2023 13:22,05/19/2023 18:05,MMS11929,,,,Copper,7440-50-8,N,EP200.8 ,136,=,,0.6,LOD,ug/L,1,100,100,,,125,109,90,110,,,,,3,,.,Metals by ICP/MS,15,11,1.2,0.6,0.4,1231846
,QCS for HBN 1855831 (MMS/11929,1,,1713681,QCS,,05/20/2023 13:22,05/19/2023 18:05,MMS11929,,,,Lead,7439-92-1,N,EP200.8 ,25.6,=,,0.4,LOD,ug/L,1,100,100,,,25,102,90,110,,,,,3,,.,Metals by ICP/MS,15,13,0.8,0.4,0.2,1231846
,QCS for HBN 1855831 (MMS/11929,1,,1713681,QCS,,05/20/2023 13:22,05/19/2023 18:05,MMS11929,,,,Zinc,7440-66-6,N,EP200.8 ,136,=,,2,LOD,ug/L,1,100,100,,,125,109,90,110,,,,,3,,.,Metals by ICP/MS,15,32,4,2,1.24,1231846
,QCS for HBN 1856143 (MMS/11931,1,,1713770,QCS,,05/22/2023 12:34,05/22/2023 11:36,MMS11931,,,,Zinc,7440-66-6,N,EP200.8 ,130,=,,2,LOD,ug/L,1,100,100,,,125,104,90,110,,,,,3,,.,Metals by ICP/MS,15,32,4,2,1.24,1231846
,QCS for HBN 1856463 (MMS/11940,1,,1714942,QCS,,05/31/2023 08:03,05/30/2023 17:43,MMS11940,,,,Zinc,7440-66-6,N,EP200.8 ,125,=,,2,LOD,ug/L,1,100,100,,,125,100,90,110,,,,,3,,.,Metals by ICP/MS,15,32,4,2,1.24,1231846
,QCS for HBN 1856683 (MMS/11946,1,,1715893,QCS,,06/06/2023 14:24,06/06/2023 11:36,MMS11946,,,,Zinc,7440-66-6,N,EP200.8 ,127,=,,2,LOD,ug/L,1,100,100,,,125,102,90,110,,,,,3,,.,Metals by ICP/MS,15,32,4,2,1.24,1231846
Kenai River Baseline Water Qua,RM 0 - No Name Creek,1,05/03/2023 10:30,1231846001,PS,,05/04/2023 08:51,05/19/2023 20:08,MMS11929,MXX35860,E200.2,05/16/2023 15:20,Lead,7439-92-1,N,EP200.8 ,0,U ,,1,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,Dissolved Metals by ICP/MS,17,13,2,1,0.5,1231846
Kenai River Baseline Water Qua,RM 0 - No Name Creek,1,05/03/2023 10:30,1231846001,PS,,05/04/2023 08:51,06/06/2023 13:54,MMS11946,MXX35898,E200.2,06/01/2023 16:04,Zinc,7440-66-6,N,EP200.8 ,19.6,= ,,5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,Dissolved Metals by ICP/MS,17,32,10,5,3.1,1231846
Kenai River Baseline Water Qua,RM 0 - No Name Creek-FB,1,05/02/2023 10:30,1231846024,PS,,05/04/2023 08:51,05/19/2023 20:54,MMS11929,MXX35860,E200.2,05/16/2023 15:20,Arsenic,7440-38-2,N,EP200.8 ,0,U ,,2.5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,Dissolved Metals by ICP/MS,17,3,5,2.5,1.5,1231846
Kenai River Baseline Water Qua,RM 0 - No Name Creek-FB,1,05/02/2023 10:30,1231846024,PS,,05/04/2023 08:51,05/19/2023 20:54,MMS11929,MXX35860,E200.2,05/16/2023 15:20,Cadmium,7440-43-9,N,EP200.8 ,0,U ,,0.25,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,Dissolved Metals by ICP/MS,17,7,0.5,0.25,0.15,1231846
Kenai River Baseline Water Qua,RM 0 - No Name Creek-FB,1,05/02/2023 10:30,1231846024,PS,,05/04/2023 08:51,05/19/2023 20:54,MMS11929,MXX35860,E200.2,05/16/2023 15:20,Chromium,7440-47-3,N,EP200.8 ,0,U ,,2.5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,Dissolved Metals by ICP/MS,17,10,5,2.5,2.5,1231846
Kenai River Baseline Water Qua,RM 0 - No Name Creek-FB,1,05/02/2023 10:30,1231846024,PS,,05/04/2023 08:51,05/19/2023 20:54,MMS11929,MXX35860,E200.2,05/16/2023 15:20,Copper,7440-50-8,N,EP200.8 ,0,U ,,1.5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,"Diss. Metals by ICP/MS (Provisional Be,Cu 652023)",17,42,3,1.5,1,1231846
Kenai River Baseline Water Qua,RM 1.5 - Kenai City Dock,1,05/03/2023 13:53,1231846003,PS,,05/04/2023 08:51,05/19/2023 20:20,MMS11929,MXX35860,E200.2,05/16/2023 15:20,Chromium,7440-47-3,N,EP200.8 ,3.47,J ,,2.5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,Dissolved Metals by ICP/MS,17,10,5,2.5,2.5,1231846
Kenai River Baseline Water Qua,RM 1.5 - Kenai City Dock,1,05/03/2023 13:53,1231846003,PS,,05/04/2023 08:51,05/19/2023 20:20,MMS11929,MXX35860,E200.2,05/16/2023 15:20,Copper,7440-50-8,N,EP200.8 ,150,= ,,1.5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,"Diss. Metals by ICP/MS (Provisional Be,Cu 652023)",17,42,3,1.5,1,1231846
Kenai River Baseline Water Qua,RM 1.5 - Kenai City Dock,1,05/03/2023 13:53,1231846003,PS,,05/04/2023 08:51,05/19/2023 20:20,MMS11929,MXX35860,E200.2,05/16/2023 15:20,Lead,7439-92-1,N,EP200.8 ,0,U ,,1,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,Dissolved Metals by ICP/MS,17,13,2,1,0.5,1231846
Kenai River Baseline Water Qua,RM 1.5 - Kenai City Dock,1,05/03/2023 13:53,1231846003,PS,,05/04/2023 08:51,05/19/2023 20:20,MMS11929,MXX35860,E200.2,05/16/2023 15:20,Zinc,7440-66-6,N,EP200.8 ,9.97,J ,,5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,Dissolved Metals by ICP/MS,17,32,10,5,3.1,1231846
Kenai River Baseline Water Qua,RM 1.5 - Kenai City Dock - DUP,1,05/03/2023 13:37,1231846002,PS,,05/04/2023 08:51,05/05/2023 14:30,WFI3037,,,,Total Nitrate/Nitrite-N,Nitrate+Nitrite,N,SM21 4500NO3-F,0.466,= ,,0.1,LOD,mg/L,2,5,5,,,,,,,,,,,3,,.,Waters Department,20,11,0.2,0.1,0.05,1231846
Kenai River Baseline Water Qua,RM 1.5 - Kenai City Dock - DUP,1,05/03/2023 13:37,1231846002,PS,,05/04/2023 08:51,05/17/2023 16:44,WDA5503,WXX14745,"SM21 4500P-B,E",05/17/2023 12:30,Total Phosphorus,Total Phosph.,N,"SM21 4500P-B,E",0.315,= ,,0.02,LOD,mg/L,1,25,25,,,,,,,,,,,3,,T,Waters Department,20,266,0.04,0.02,0.012,1231846
Kenai River Baseline Water Qua,RM 1.5 - Kenai City Dock - DUP,1,05/03/2023 13:37,1231846002,PS,,05/04/2023 08:51,05/30/2023 18:21,MMS11940,MXX35877,E200.2,05/23/2023 13:45,Zinc,7440-66-6,N,EP200.8 ,9.46,J ,,5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,Dissolved Metals by ICP/MS,17,32,10,5,3.1,1231846
Kenai River Baseline Water Qua,RM 10 - Beaver Creek,1,05/03/2023 10:05,1231846005,PS,,05/04/2023 08:51,05/05/2023 14:44,WFI3037,,,,Total Nitrate/Nitrite-N,Nitrate+Nitrite,N,SM21 4500NO3-F,0.0526,J ,,0.1,LOD,mg/L,2,5,5,,,,,,,,,,,3,,.,Waters Department,20,11,0.2,0.1,0.05,1231846
Kenai River Baseline Water Qua,RM 10 - Beaver Creek,1,05/03/2023 10:05,1231846005,PS,,05/04/2023 08:51,05/17/2023 16:47,WDA5503,WXX14745,"SM21 4500P-B,E",05/17/2023 12:30,Total Phosphorus,Total Phosph.,N,"SM21 4500P-B,E",0.22,= ,,0.02,LOD,mg/L,1,25,25,,,,,,,,,,,3,,T,Waters Department,20,266,0.04,0.02,0.012,1231846
Kenai River Baseline Water Qua,RM 10 - Beaver Creek,1,05/03/2023 10:05,1231846005,PS,,05/04/2023 08:51,05/19/2023 20:25,MMS11929,MXX35860,E200.2,05/16/2023 15:20,Arsenic,7440-38-2,N,EP200.8 ,3.04,J ,,2.5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,Dissolved Metals by ICP/MS,17,3,5,2.5,1.5,1231846
Kenai River Baseline Water Qua,RM 10 - Beaver Creek,1,05/03/2023 10:05,1231846005,PS,,05/04/2023 08:51,05/19/2023 20:25,MMS11929,MXX35860,E200.2,05/16/2023 15:20,Cadmium,7440-43-9,N,EP200.8 ,0,U ,,0.25,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,Dissolved Metals by ICP/MS,17,7,0.5,0.25,0.15,1231846
Kenai River Baseline Water Qua,RM 10 - Beaver Creek,1,05/03/2023 10:05,1231846005,PS,,05/04/2023 08:51,05/19/2023 20:25,MMS11929,MXX35860,E200.2,05/16/2023 15:20,Chromium,7440-47-3,N,EP200.8 ,0,U ,,2.5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,Dissolved Metals by ICP/MS,17,10,5,2.5,2.5,1231846
Kenai River Baseline Water Qua,RM 12.5 - Pillars - FieldBlank,1,05/02/2023 08:32,1231846025,PS,,05/04/2023 08:51,05/19/2023 20:56,MMS11929,MXX35860,E200.2,05/16/2023 15:20,Copper,7440-50-8,N,EP200.8 ,0,U ,,1.5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,"Diss. Metals by ICP/MS (Provisional Be,Cu 652023)",17,42,3,1.5,1,1231846
Kenai River Baseline Water Qua,RM 12.5 - Pillars - FieldBlank,1,05/02/2023 08:32,1231846025,PS,,05/04/2023 08:51,05/19/2023 20:56,MMS11929,MXX35860,E200.2,05/16/2023 15:20,Lead,7439-92-1,N,EP200.8 ,0,U ,,1,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,Dissolved Metals by ICP/MS,17,13,2,1,0.5,1231846
Kenai River Baseline Water Qua,RM 12.5 - Pillars - FieldBlank,1,05/02/2023 08:32,1231846025,PS,,05/04/2023 08:51,05/19/2023 20:56,MMS11929,MXX35860,E200.2,05/16/2023 15:20,Zinc,7440-66-6,N,EP200.8 ,8.97,J ,,5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,Dissolved Metals by ICP/MS,17,32,10,5,3.1,1231846
Kenai River Baseline Water Qua,RM 12.5 Pillars,1,05/03/2023 08:32,1231846006,PS,,05/04/2023 08:51,05/05/2023 14:46,WFI3037,,,,Total Nitrate/Nitrite-N,Nitrate+Nitrite,N,SM21 4500NO3-F,0.133,J ,,0.1,LOD,mg/L,2,5,5,,,,,,,,,,,3,,.,Waters Department,20,11,0.2,0.1,0.05,1231846
Kenai River Baseline Water Qua,RM 12.5 Pillars,1,05/03/2023 08:32,1231846006,PS,,05/04/2023 08:51,05/17/2023 16:48,WDA5503,WXX14745,"SM21 4500P-B,E",05/17/2023 12:30,Total Phosphorus,Total Phosph.,N,"SM21 4500P-B,E",0.0509,= ,,0.02,LOD,mg/L,1,25,25,,,,,,,,,,,3,,T,Waters Department,20,266,0.04,0.02,0.012,1231846
Kenai River Baseline Water Qua,RM 12.5 Pillars,1,05/03/2023 08:32,1231846006,PS,,05/04/2023 08:51,05/19/2023 20:27,MMS11929,MXX35860,E200.2,05/16/2023 15:20,Arsenic,7440-38-2,N,EP200.8 ,2.65,J ,,2.5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,L,Dissolved Metals by ICP/MS,17,3,5,2.5,1.5,1231846
